date,open,close,high,low,volume,amount
2024-12-20,254.72,247.64,255.73,245.25,277401.0,6869558364.0
2024-12-23,247.64,248.43,253.81,247.64,206394.0,5127446142.0
2024-12-24,247.93,253.16,253.18,247.93,196154.0,4965834664.0
2024-12-25,253.84,252.9,255.84,251.19,114138.0,2886550020.0
2024-12-26,252.13,246.18,252.13,245.93,224438.0,5525214684.0
2024-12-27,245.5,246.93,248.35,239.93,243519.0,6013214667.0
2024-12-30,245.81,251.51,252.43,245.44,226314.0,5692023414.0
2024-12-31,250.02,250.93,255.43,250.02,249340.0,6256688620.0
2025-01-02,251.18,243.71,251.23,241.93,233546.0,5691749566.0
2025-01-03,243.71,242.56,247.93,242.14,185238.0,4493132928.0
2025-01-06,242.93,241.68,244.93,237.93,172891.0,4178429688.0
2025-01-07,227.93,234.38,236.93,226.01,401036.0,9399481768.0
2025-01-08,230.92,230.27,233.24,228.25,271858.0,6260074166.0
2025-01-09,226.28,232.26,235.18,226.09,169329.0,3932835354.0
2025-01-10,231.43,230.93,234.88,229.61,147294.0,3401460342.0
2025-01-13,228.43,231.84,234.93,226.93,180922.0,4194495648.0
2025-01-14,232.64,241.13,241.93,230.14,202467.0,4882086771.0
2025-01-15,241.13,235.8,241.33,234.6,150627.0,3551784660.0
2025-01-16,236.93,234.86,239.53,233.19,161884.0,3802007624.0
2025-01-17,233.43,236.43,238.43,233.01,111066.0,2625933438.0
2025-01-20,241.43,250.45,252.54,241.24,342835.0,8586302575.0
2025-01-21,253.43,249.11,253.69,248.15,138933.0,3460959963.0
2025-01-22,246.93,242.93,249.83,239.14,250407.0,6083137251.0
2025-01-23,244.78,242.43,247.43,241.91,165537.0,4013113491.0
2025-01-24,242.16,246.77,250.93,242.16,224398.0,5537469446.0
2025-01-27,246.78,243.15,249.12,243.15,171026.0,4158497190.0
2025-02-05,246.15,238.27,248.15,237.2,240481.0,5729940787.0
2025-02-06,237.15,239.25,239.64,235.35,248961.0,5956391925.0
2025-02-07,243.15,247.43,248.71,237.77,344413.0,8521810859.0
2025-02-10,247.43,244.6,247.62,241.33,229267.0,5607870820.0
2025-02-11,246.59,237.95,246.65,237.21,247920.0,5899256400.0
2025-02-12,236.16,241.45,242.15,233.23,273822.0,6611432190.0
2025-02-13,242.14,247.54,250.14,241.25,375350.0,9291413900.0
2025-02-14,247.68,255.86,259.15,247.68,387800.0,9922250800.0
2025-02-17,261.05,255.55,261.05,252.17,241830.0,6179965650.0
2025-02-18,259.11,256.92,261.65,255.15,238458.0,6126462936.0
2025-02-19,254.72,259.7,262.15,254.7,204455.0,5309696350.0
2025-02-20,258.95,256.35,258.95,253.15,195890.0,5021640150.0
2025-02-21,254.73,261.7,263.03,253.93,309519.0,8100112230.0
2025-02-24,259.16,257.65,260.85,254.31,277538.0,7150766569.999999
2025-02-25,253.63,255.63,260.15,250.66,232094.0,5933018922.0
2025-02-26,257.6,254.77,259.03,253.33,211731.0,5394270687.0
2025-02-27,256.42,256.15,257.85,253.82,231851.0,5938863364.999999
2025-02-28,255.75,250.45,257.46,249.76,222655.0,5576394475.0
2025-03-03,251.15,259.68,265.45,248.39,387364.0,10059068352.0
2025-03-04,256.15,249.15,257.15,248.88,268365.0,6686313975.0
2025-03-05,249.15,247.14,250.04,244.65,208696.0,5157712944.0
2025-03-06,248.4,250.46,251.68,247.15,250273.0,6268337558.0
2025-03-07,249.11,246.91,249.73,244.83,222871.0,5502907861.0
2025-03-10,247.95,242.65,248.01,239.76,286751.0,6958013015.0
2025-03-11,239.22,241.35,241.65,239.2,171351.0,4135556385.0
2025-03-12,242.16,240.65,242.77,237.64,199147.0,4792472555.0
2025-03-13,240.15,239.37,245.35,239.15,168852.0,4041810324.0
2025-03-14,239.15,248.15,251.0,238.8,351089.0,8712273535.0
2025-03-17,249.25,242.15,251.62,241.89,335155.0,8115778325.0
2025-03-18,244.15,243.15,246.93,241.65,225767.0,5489524605.0
2025-03-19,243.35,251.54,253.12,242.93,369541.0,9295434314.0
2025-03-20,251.54,248.3,252.65,247.17,144247.0,3581653010.0
2025-03-21,248.83,242.15,250.68,241.82,194320.0,4705458800.0
2025-03-24,243.85,244.31,245.13,242.43,167302.0,4087355162.0
2025-03-25,243.86,245.63,246.15,241.44,127858.0,3140576054.0
2025-03-26,245.55,243.07,248.85,242.85,129046.0,3136721122.0
