date,open,close,high,low,volume,amount
2024-12-20,46.14,45.85,46.48,45.82,260733.0,1195460805.0
2024-12-23,45.85,45.45,45.93,45.11,361927.0,1644958215.0
2024-12-24,45.45,45.93,46.26,45.38,293991.0,1350300663.0
2024-12-25,46.16,46.22,46.6,45.93,315258.0,1457122476.0
2024-12-26,46.1,45.71,46.14,45.36,255828.0,1169389788.0
2024-12-27,45.8,45.7,45.96,45.5,212505.0,971147850.0
2024-12-30,45.89,45.74,46.36,45.65,256267.0,1172165258.0
2024-12-31,45.73,45.5,46.17,45.45,388166.0,1766155300.0
2025-01-02,45.48,44.55,45.7,44.3,348132.0,1550928060.0
2025-01-03,44.6,43.96,44.77,43.76,273873.0,1203945708.0
2025-01-06,44.35,44.61,44.71,43.98,301481.0,1344906741.0
2025-01-07,44.65,43.64,44.69,43.61,257422.0,1123389608.0
2025-01-08,43.65,43.15,43.78,42.55,350327.0,1511661005.0
2025-01-09,43.18,42.68,43.47,42.66,257768.0,1100153824.0
2025-01-10,42.66,42.27,43.01,42.13,265752.0,1123333704.0
2025-01-13,42.11,42.41,42.77,42.0,191129.0,810578088.9999999
2025-01-14,42.41,43.89,44.01,42.41,337755.0,1482406695.0
2025-01-15,43.86,43.48,43.88,43.26,184965.0,804227820.0
2025-01-16,43.68,42.5,43.75,42.46,310158.0,1318171500.0
2025-01-17,42.1,42.44,42.68,42.04,200612.0,851397328.0
2025-01-20,42.89,44.12,44.96,42.88,558603.0,2464556436.0
2025-01-21,44.45,44.73,44.9,44.15,353980.0,1583352540.0
2025-01-22,44.63,44.03,44.84,43.84,210751.0,927936653.0
2025-01-23,44.15,43.56,44.42,43.37,286082.0,1246173192.0
2025-01-24,43.47,44.24,44.75,43.42,350461.0,1550439464.0
2025-01-27,44.4,44.25,44.78,44.18,193068.0,854325900.0
2025-02-05,44.27,43.61,44.4,43.47,274407.0,1196688927.0
2025-02-06,43.73,43.96,44.15,43.27,252177.0,1108570092.0
2025-02-07,43.96,44.89,45.93,43.6,505422.0,2268839358.0
2025-02-10,45.1,44.48,45.1,44.27,378892.0,1685311616.0
2025-02-11,44.6,43.79,44.7,43.65,310678.0,1360458962.0
2025-02-12,43.8,44.04,44.15,43.62,251757.0,1108737828.0
2025-02-13,43.9,44.24,44.66,43.66,378625.0,1675037000.0
2025-02-14,44.22,45.1,45.37,44.16,522174.0,2355004740.0
2025-02-17,45.4,44.86,45.91,44.55,557653.0,2501631358.0
2025-02-18,44.91,44.42,45.37,44.26,350219.0,1555672798.0
2025-02-19,44.34,44.31,44.78,43.8,367611.0,1628884341.0
2025-02-20,44.35,46.1,46.58,44.35,854058.0,3937207380.0
2025-02-21,46.3,47.88,48.08,46.13,975118.0,4668864984.0
2025-02-24,48.0,47.69,48.25,47.2,533081.0,2542263289.0
2025-02-25,47.24,46.97,47.85,46.77,354332.0,1664297404.0
2025-02-26,47.2,47.15,47.34,46.55,328113.0,1547052795.0
2025-02-27,47.0,47.51,47.96,46.79,369081.0,1753503831.0
2025-02-28,47.31,45.56,47.7,45.41,491615.0,2239797940.0
2025-03-03,45.55,45.52,46.41,45.37,318946.0,1451842192.0
2025-03-04,45.41,45.46,45.69,44.98,243337.0,1106210002.0
2025-03-05,45.46,45.58,45.72,45.06,252670.0,1151669860.0
2025-03-06,45.9,46.12,46.46,45.65,331389.0,1528366068.0
2025-03-07,46.0,45.28,46.0,45.12,336614.0,1524188192.0
2025-03-10,45.42,45.09,45.76,44.6,343606.0,1549319454.0
2025-03-11,44.65,44.94,45.09,44.55,291535.0,1310158290.0
2025-03-12,44.98,44.6,45.39,44.55,339551.0,1514397460.0
2025-03-13,44.65,44.63,44.88,44.37,243349.0,1086066587.0
2025-03-14,44.72,46.14,46.47,44.48,573207.0,2644777098.0
2025-03-17,46.92,46.08,46.95,45.98,277431.0,1278402048.0
2025-03-18,46.48,46.1,47.08,46.02,308309.0,1421304490.0
2025-03-19,46.12,46.89,47.72,45.9,485162.0,2274924618.0
2025-03-20,46.8,46.23,47.07,46.08,325188.0,1503344124.0
