date,open,close,high,low,volume,amount
2024-12-20,5.834,5.724,5.854,5.724,701931.0,401785304.4
2024-12-23,5.704,5.814,5.834,5.704,675187.0,392553721.8
2024-12-24,5.794,6.054,6.094,5.784,1129216.0,683627366.4
2024-12-25,6.054,6.014,6.114,5.994,456611.0,274605855.40000004
2024-12-26,6.014,5.944,6.014,5.904,374180.0,222412592.0
2024-12-27,5.914,5.994,6.004,5.914,371161.0,222473903.4
2024-12-30,5.994,6.044,6.064,5.984,377719.0,228293363.6
2024-12-31,6.044,5.934,6.074,5.924,483794.0,287083359.6
2025-01-02,5.94,5.71,5.97,5.68,700398.0,438778742.0
2025-01-03,5.71,5.78,5.86,5.71,578257.0,362902150.0
2025-01-06,5.78,5.85,5.9,5.73,427605.0,269366638.0
2025-01-07,5.89,5.81,5.97,5.75,463000.0,292401924.0
2025-01-08,6.08,6.15,6.23,6.02,1721312.0,1139513302.0
2025-01-09,6.07,5.89,6.1,5.88,829845.0,534408574.0
2025-01-10,5.89,5.81,6.06,5.81,672411.0,431202160.0
2025-01-13,5.92,6.14,6.31,5.92,1509469.0,1006351872.0
2025-01-14,6.17,6.34,6.42,6.15,1160291.0,791249735.0
2025-01-15,6.37,6.47,6.59,6.23,1487544.0,1031111873.0
2025-01-16,6.44,6.5,6.57,6.37,815400.0,567049328.0
2025-01-17,6.39,6.57,6.66,6.39,814311.0,572924954.0
2025-01-20,6.58,6.32,6.59,6.3,861123.0,591831550.0
2025-01-21,6.32,6.52,6.54,6.16,806361.0,554226413.0
2025-01-22,6.43,6.39,6.47,6.32,505370.0,346297004.0
2025-01-23,6.42,6.39,6.47,6.33,575461.0,395571813.0
2025-01-24,6.37,6.32,6.4,6.3,409757.0,279293416.0
2025-01-27,6.3,6.44,6.47,6.28,534889.0,367315359.0
2025-02-05,6.51,6.62,6.66,6.49,738031.0,520441372.0
2025-02-06,6.56,6.4,6.61,6.34,808491.0,559040581.0
2025-02-07,6.4,6.51,6.51,6.34,585764.0,406263042.0
2025-02-10,6.48,6.5,6.51,6.38,371367.0,257068073.0
2025-02-11,6.49,6.64,6.71,6.46,740008.0,527880177.0
2025-02-12,6.62,6.5,6.64,6.46,517741.0,362802164.0
2025-02-13,6.49,6.4,6.53,6.4,392369.0,271808777.0
2025-02-14,6.4,6.35,6.42,6.32,391706.0,267741603.0
2025-02-17,6.35,6.28,6.35,6.23,530575.0,357496576.0
2025-02-18,6.29,6.17,6.3,6.14,377714.0,253003592.0
2025-02-19,6.13,6.06,6.18,6.02,614789.0,402189334.0
2025-02-20,6.07,5.98,6.09,5.94,462611.0,298817977.0
2025-02-21,5.97,5.99,6.02,5.94,455308.0,293705026.0
2025-02-24,5.96,5.86,5.96,5.83,765292.0,485863748.0
2025-02-25,5.83,5.84,5.91,5.81,399173.0,252778780.0
2025-02-26,5.84,5.82,5.87,5.8,539075.0,339870425.0
2025-02-27,5.82,5.9,5.9,5.81,468855.0,297549809.0
2025-02-28,5.88,5.82,5.9,5.79,533463.0,336372319.0
2025-03-03,5.82,5.76,5.86,5.74,463790.0,290925504.0
2025-03-04,5.75,5.78,5.79,5.73,252532.0,157527293.0
2025-03-05,5.76,5.79,5.8,5.72,294191.0,183535669.0
2025-03-06,5.76,5.78,5.78,5.71,452602.0,281668652.0
2025-03-07,5.77,5.89,5.94,5.75,728381.0,462952156.0
2025-03-10,5.86,5.88,5.89,5.82,298065.0,188638008.0
2025-03-11,5.83,5.88,5.88,5.81,223442.0,141464134.0
2025-03-12,5.89,5.83,5.9,5.82,392225.0,248092369.0
2025-03-13,5.83,5.83,5.85,5.8,271844.0,171347265.0
2025-03-14,5.84,5.9,5.9,5.83,458002.0,291175196.0
2025-03-17,5.92,5.89,5.93,5.87,329684.0,210316452.0
2025-03-18,5.9,5.99,5.99,5.86,654122.0,419082998.0
2025-03-19,5.97,5.89,5.97,5.87,496106.0,316623299.0
2025-03-20,5.91,6.04,6.12,5.91,1224061.0,799451606.0
2025-03-21,6.07,6.02,6.17,6.02,643385.0,422245836.0
2025-03-24,6.04,6.0,6.05,5.93,389100.0,251039078.0
2025-03-25,6.0,6.02,6.04,5.95,329918.0,213478160.0
2025-03-26,6.03,5.93,6.04,5.89,472642.0,302856440.0
2025-03-27,5.91,5.94,5.96,5.9,338961.0,217314816.0
2025-03-28,5.98,5.9,6.08,5.88,601511.0,388220446.0
2025-03-31,5.93,6.04,6.07,5.92,739482.0,480587856.0
2025-04-01,6.05,6.13,6.15,5.99,571340.0,376020005.0
2025-04-02,6.14,6.08,6.21,6.05,455337.0,300740509.0
2025-04-03,6.03,5.97,6.06,5.91,490150.0,315859255.0
2025-04-07,5.68,5.33,5.68,5.33,971862.0,572512652.0
2025-04-08,5.31,5.56,5.56,5.26,838703.0,492086524.0
2025-04-09,5.52,5.46,5.52,5.36,808691.0,477566182.0
2025-04-10,5.61,5.7,5.72,5.52,765253.0,468838816.0
2025-04-11,5.7,5.53,5.7,5.5,773007.0,465859729.0
2025-04-14,5.56,5.51,5.57,5.51,450826.0,271226350.0
2025-04-15,5.52,5.41,5.53,5.38,477505.0,281707460.0
2025-04-16,5.41,5.46,5.46,5.36,468677.0,275722995.0
2025-04-17,5.42,5.44,5.45,5.38,332916.0,196069799.0
2025-04-18,5.41,5.38,5.43,5.36,327527.0,191985871.0
