date,open,close,high,low,volume,amount
2024-12-20,66.74,66.31,67.1,65.97,209397.0,1388511507.0
2024-12-23,66.31,66.92,67.56,66.26,226029.0,1512586068.0
2024-12-24,66.71,68.56,68.69,66.71,344141.0,2359430696.0
2024-12-25,68.61,67.85,68.91,67.35,227339.0,1542495114.9999998
2024-12-26,67.57,68.29,68.55,66.96,242143.0,1653594547.0000002
2024-12-27,68.29,67.73,68.36,67.11,198421.0,1343905433.0
2024-12-30,67.31,67.63,68.49,67.23,221827.0,1500216001.0
2024-12-31,67.41,67.53,68.36,67.0,307660.0,2077627980.0
2025-01-02,67.71,67.63,69.51,67.31,413671.0,2797656973.0
2025-01-03,67.31,67.0,68.37,66.21,296422.0,1986027400.0
2025-01-06,66.99,67.69,68.59,66.59,306810.0,2076796890.0
2025-01-07,67.31,68.24,69.07,66.81,251785.0,1718180839.9999998
2025-01-08,67.82,69.89,69.97,67.74,406930.0,2844033770.0
2025-01-09,70.01,71.04,71.31,69.51,345987.0,2457891648.0
2025-01-10,71.04,68.68,71.2,68.68,271096.0,1861887328.0
2025-01-13,67.92,66.61,68.33,66.24,255846.0,1704190206.0
2025-01-14,66.61,66.93,67.66,65.74,288584.0,1931492712.0
2025-01-15,66.95,66.13,68.08,65.91,256635.0,1697127255.0
2025-01-16,66.3,66.4,67.76,66.21,262330.0,1741871200.0000002
2025-01-17,66.39,66.66,67.18,65.94,159288.0,1061813808.0
2025-01-20,67.41,67.2,69.05,67.19,296993.0,1995792960.0
2025-01-21,67.57,66.71,67.6,66.53,162863.0,1086459073.0
2025-01-22,66.69,65.31,66.69,64.59,322180.0,2104157580.0
2025-01-23,65.71,65.72,66.23,64.71,270087.0,1775011764.0
2025-01-24,65.32,65.13,65.95,64.86,304861.0,1985559693.0
2025-01-27,65.17,66.19,66.61,64.93,280115.0,1854081185.0
2025-02-05,65.71,64.52,66.0,63.99,363511.0,2345372972.0
2025-02-06,64.49,64.58,64.87,63.74,285675.0,1844889150.0
2025-02-07,64.71,65.75,65.75,63.98,355350.0,2336426250.0
2025-02-10,65.63,65.32,65.64,64.81,318650.0,2081421800.0
2025-02-11,65.75,66.01,66.17,64.92,300440.0,1983204440.0
2025-02-12,65.77,65.59,65.9,64.99,228073.0,1495930807.0
2025-02-13,65.31,64.45,65.7,64.44,410664.0,2646729480.0
2025-02-14,64.43,64.8,65.0,64.21,234351.0,1518594480.0
2025-02-17,64.56,64.35,64.78,63.56,402358.0,2589173730.0
2025-02-18,64.3,64.21,64.96,63.84,293465.0,1884338765.0
2025-02-19,63.61,63.76,64.28,63.31,337150.0,2149668400.0
